item_id,item_name,item_link,item_image,item_type
0000007100,Rogalik Croissant 60 g,https://zakupy.biedronka.pl/biedronka-rogalik-croissant-60-g-0000007100.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw1c83b43e/images/hi-res/99EBC04DD01B88D3073F6FF7F117B4E6.jpg?sw=270&sh=270&sm=fit,piekarnia
0000005043,"Bułka kajzerka, 55 g",https://zakupy.biedronka.pl/biedronka-bulka-kajzerka-55-g-0000005043.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw928000b1/images/hi-res/A632E0820CDB1355B214ACCAD651D378.jpg?sw=270&sh=270&sm=fit,piekarnia
0000006035,Bułka grahamka 70 g,https://zakupy.biedronka.pl/biedronka-bulka-grahamka-70-g-0000006035.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwf4a58182/images/hi-res/312423.jpg?sw=270&sh=270&sm=fit,piekarnia
0000003703,Bułka poranna 65 g,https://zakupy.biedronka.pl/biedronka-bulka-poranna-65-g-0000003703.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw89b86ac1/images/hi-res/260623.jpg?sw=270&sh=270&sm=fit,piekarnia
0000011801,Bułka śniadaniowa pełnoziarnista 73 g,https://zakupy.biedronka.pl/biedronka-bulka-sniadaniowa-pelnoziarnista-73-g-0000011801.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd1c4a3f0/images/hi-res/CA129DDDD84F4C721104FEC7F8460FA6.jpg?sw=270&sh=270&sm=fit,piekarnia
0000004352,Pano Tortilla Wraps Placki wieloziarniste 306 g,https://zakupy.biedronka.pl/pano-pano-tortilla-wraps-placki-wieloziarniste-306-g-0000004352.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw86a26396/images/hi-res/A760696FD392604BAFA882CC7A705C61.jpg?sw=270&sh=270&sm=fit,piekarnia
0000008562,Chałka ręcznie zawijana 320 g,https://zakupy.biedronka.pl/biedronka-chalka-recznie-zawijana-320-g-0000008562.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd63d5b5d/images/hi-res/7321A4C9BB2E9358B17A5B7ADB939475.jpg?sw=270&sh=270&sm=fit,piekarnia
0000002111,Bagietka czosnkowa 165 g,https://zakupy.biedronka.pl/biedronka-bagietka-czosnkowa-165-g-0000002111.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw4a798b7b/images/hi-res/211446a.jpg?sw=270&sh=270&sm=fit,piekarnia
0000009896,Baitz Rogalik z nadzieniem kakaowym 60 g,https://zakupy.biedronka.pl/baitz-baitz-rogalik-z-nadzieniem-kakaowym-60-g-0000009896.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw475aae87/images/hi-res/C25AF29EA4FB5C331CC2DA2A9366BB44.jpg?sw=270&sh=270&sm=fit,piekarnia
0000012821,Pano Tost pszenny 500 g,https://zakupy.biedronka.pl/pano-pano-tost-pszenny-500-g-0000012821.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd5b973c2/images/hi-res/FFAC653FE4ACEA9A8300E0583C8D5171.jpg?sw=270&sh=270&sm=fit,piekarnia
